OrderID,OrderDate,Country,Product,QuantityOrdered,Price
1553028,2020-02-07,Russian Federation,mouse pad,13,5.99
1552632,2020-02-07,Svalbard and Jan Mayen,notebook,7,4.99
1552315,2020-02-07,Palau,eraser,13,0.49
1553001,2020-02-07,"Tanzania, United Republic of",headphones,8,99.99
1551961,2020-02-07,Cambodia,mouse pad,10,5.99
1552637,2020-02-07,Hong Kong,mouse pad,7,5.99
1553063,2020-02-07,Central African Republic,laptop,9,900.0
1552649,2020-02-07,Indonesia,laptop,1,900.0
1552507,2020-02-07,Trinidad and Tobago,pen,5,1.25
1552455,2020-02-07,Yemen,AA batteries (4-pack),6,3.99
1552657,2020-02-07,Croatia,mouse pad,2,5.99
1553284,2020-02-07,Maldives,notebook,5,4.99
1551971,2020-02-07,Lesotho,wireless mouse,13,25.99
1552667,2020-02-07,Algeria,eraser,13,0.49
1553285,2020-02-07,Belgium,laptop,4,900.0
1552671,2020-02-07,Guernsey,charging cable,4,11.95
1552974,2020-02-07,Switzerland,laptop,5,900.0
1552558,2020-02-07,Honduras,mouse pad,8,5.99
1552411,2020-02-07,Sierra Leone,eraser,8,0.49
1552533,2020-02-07,"Korea, Republic of",charging cable,12,11.95
1552967,2020-02-07,French Polynesia,eraser,10,0.49
1552389,2020-02-07,Somalia,headphones,5,99.99
1552702,2020-02-07,Macao,pencil,15,0.99
1552539,2020-02-07,"Saint Helena, Ascension and Tristan da Cunha",notebook,10,4.99
1552596,2020-02-07,Uganda,wireless mouse,5,25.99
1552377,2020-02-07,Sao Tome and Principe,wireless mouse,1,25.99
1553057,2020-02-07,Switzerland,notebook,12,4.99
1553119,2020-02-07,Svalbard and Jan Mayen,AA batteries (4-pack),10,3.99
1552548,2020-02-07,Croatia,wireless mouse,12,25.99
1552341,2020-02-07,Cabo Verde,laptop,11,900.0
1551989,2020-02-07,Greece,notebook,14,4.99
1552335,2020-02-07,South Sudan,headphones,13,99.99
1552744,2020-02-07,China,wireless mouse,2,25.99
1551977,2020-02-07,Marshall Islands,mouse pad,2,5.99
1552372,2020-02-07,Tunisia,notebook,8,4.99
1552583,2020-02-07,Brunei Darussalam,laptop,4,900.0
1552887,2020-02-07,Denmark,notebook,15,4.99
1552152,2020-02-07,Tunisia,notebook,1,4.99
1552836,2020-02-07,India,mouse pad,13,5.99
1553203,2020-02-07,Chad,eraser,1,0.49
1553303,2020-02-07,Algeria,wireless mouse,13,25.99
1553187,2020-02-07,Senegal,eraser,9,0.49
1551872,2020-02-07,Congo,AA batteries (4-pack),1,3.99
1552824,2020-02-07,Tuvalu,notebook,2,4.99
1553204,2020-02-07,Comoros,notebook,4,4.99
1552892,2020-02-07,"Venezuela, Bolivarian Republic of",laptop,1,900.0
1552135,2020-02-07,Panama,laptop,2,900.0
1552191,2020-02-07,Italy,charging cable,3,11.95
1553163,2020-02-07,Palau,laptop,10,900.0
1552203,2020-02-07,Belarus,wireless mouse,5,25.99
1552923,2020-02-07,France,laptop,9,900.0
1552189,2020-02-07,Norway,pencil,14,0.99
1552024,2020-02-07,Slovakia,notebook,10,4.99
1552551,2020-02-08,Burundi,headphones,6,99.99
1553043,2020-02-08,Wallis and Futuna,eraser,2,0.49
1552549,2020-02-08,Philippines,charging cable,1,11.95
1553271,2020-02-08,Syrian Arab Republic,laptop,15,900.0
1552961,2020-02-08,Macao,wireless mouse,6,25.99
1552160,2020-02-08,Belgium,eraser,11,0.49
1552994,2020-02-08,Singapore,AA batteries (4-pack),6,3.99
1553045,2020-02-08,Uganda,headphones,9,99.99
1552081,2020-02-08,Pitcairn,laptop,11,900.0
1552284,2020-02-08,Zambia,pencil,7,0.99
1552334,2020-02-08,Lebanon,mouse pad,14,5.99
1552875,2020-02-08,Indonesia,laptop,6,900.0
1552287,2020-02-08,Zambia,AA batteries (4-pack),14,3.99
1552307,2020-02-08,Guinea-Bissau,pencil,15,0.99
1552041,2020-02-08,Brunei Darussalam,wireless mouse,2,25.99
1552096,2020-02-08,Norfolk Island,mouse pad,11,5.99
1552167,2020-02-08,Germany,eraser,15,0.49
1552340,2020-02-08,Armenia,mouse pad,1,5.99
1552942,2020-02-08,Greece,wireless mouse,1,25.99
1552725,2020-02-08,"Virgin Islands, British",notebook,12,4.99
1553050,2020-02-08,Saint Pierre and Miquelon,headphones,13,99.99
1551955,2020-02-08,Tonga,mouse pad,9,5.99
1552342,2020-02-08,"Palestine, State of",mouse pad,11,5.99
1551987,2020-02-08,New Zealand,pencil,8,0.99
1552347,2020-02-08,Turkey,wireless mouse,13,25.99
1553170,2020-02-08,Saint Kitts and Nevis,pencil,4,0.99
1552225,2020-02-08,Saint Pierre and Miquelon,notebook,5,4.99
1552248,2020-02-08,Norway,notebook,14,4.99
1553093,2020-02-08,New Zealand,mouse pad,11,5.99
1552034,2020-02-08,Armenia,ruler,12,3.99
1552468,2020-02-08,Germany,mouse pad,10,5.99
1552426,2020-02-08,Bhutan,notebook,1,4.99
1552427,2020-02-08,Seychelles,eraser,2,0.49
1552672,2020-02-08,Ecuador,laptop,4,900.0
1552839,2020-02-08,Mayotte,eraser,9,0.49
1552241,2020-02-08,Algeria,mouse pad,10,5.99
1553153,2020-02-08,Armenia,pencil,15,0.99
1552934,2020-02-08,Latvia,pencil,13,0.99
1553084,2020-02-08,Montserrat,charging cable,3,11.95
1552117,2020-02-08,Sao Tome and Principe,AA batteries (4-pack),9,3.99
1552902,2020-02-08,Luxembourg,wireless mouse,14,25.99
1552122,2020-02-08,Martinique,mouse pad,7,5.99
1552898,2020-02-08,Åland Islands,laptop,11,900.0
1552110,2020-02-08,Senegal,charging cable,4,11.95
1552322,2020-02-08,Romania,mouse pad,14,5.99
1553103,2020-02-08,Madagascar,charging cable,4,11.95
1552415,2020-02-08,Bangladesh,wireless mouse,15,25.99
1551873,2020-02-08,Northern Mariana Islands,mouse pad,5,5.99
1552966,2020-02-08,Latvia,wireless mouse,7,25.99
1553216,2020-02-08,Uzbekistan,headphones,8,99.99
1552685,2020-02-08,,wireless mouse,9,25.99
1552636,2020-02-08,Samoa,notebook,7,4.99
1552394,2020-02-08,Senegal,laptop,1,900.0
1552109,2020-02-08,Russian Federation,mouse pad,5,5.99
1552868,2020-02-09,Yemen,pencil,4,0.99
1552603,2020-02-09,"Venezuela, Bolivarian Republic of",wireless mouse,10,25.99
1552129,2020-02-09,Saint Martin (French part),mouse pad,9,5.99
1553211,2020-02-09,Antarctica,eraser,3,0.49
1552151,2020-02-09,Egypt,headphones,13,99.99
1552148,2020-02-09,Singapore,wireless mouse,3,25.99
1553261,2020-02-09,Saudi Arabia,laptop,15,900.0
1551919,2020-02-09,Guam,eraser,13,0.49
1552453,2020-02-09,Comoros,pen,2,1.25
1553260,2020-02-09,Belize,wireless mouse,13,25.99
1552413,2020-02-09,Lebanon,pen,6,1.25
1553074,2020-02-09,Ukraine,charging cable,13,11.95
1553281,2020-02-09,Togo,wireless mouse,10,25.99
1552154,2020-02-09,Namibia,eraser,9,0.49
1553110,2020-02-09,Myanmar,pencil,10,0.99
1552958,2020-02-09,Nauru,notebook,6,4.99
1552101,2020-02-09,Libya,laptop,10,900.0
1552492,2020-02-09,Tuvalu,mouse pad,5,5.99
1552138,2020-02-09,Bosnia and Herzegovina,mouse pad,2,5.99
1552362,2020-02-09,"Iran, Islamic Republic of",pen,10,1.25
1552955,2020-02-09,Jamaica,pencil,3,0.99
1552957,2020-02-09,Portugal,mouse pad,5,5.99
1552436,2020-02-09,Martinique,notebook,5,4.99
1552627,2020-02-09,Curaçao,wireless mouse,3,25.99
1552450,2020-02-09,Spain,notebook,7,4.99
1553166,2020-02-09,Belize,pencil,1,0.99
1552880,2020-02-09,Vanuatu,charging cable,15,11.95
1552943,2020-02-09,Panama,laptop,7,900.0
1552288,2020-02-09,Kiribati,wireless mouse,7,25.99
1552582,2020-02-09,United States Minor Outlying Islands,pen,14,1.25
1553132,2020-02-09,"Korea, Democratic People's Republic of",pencil,13,0.99
1552213,2020-02-09,Solomon Islands,notebook,14,4.99
1553227,2020-02-09,Saint Kitts and Nevis,wireless mouse,1,25.99
1552926,2020-02-09,"Korea, Republic of",charging cable,11,11.95
1552066,2020-02-09,Gambia,charging cable,14,11.95
1552597,2020-02-09,Nepal,laptop,8,900.0
1553310,2020-02-09,Azerbaijan,laptop,9,900.0
1553134,2020-02-09,"Saint Helena, Ascension and Tristan da Cunha",wireless mouse,6,25.99
1553032,2020-02-09,Morocco,notebook,2,4.99
1553168,2020-02-09,Sweden,charging cable,2,11.95
1552556,2020-02-09,Tonga,wireless mouse,13,25.99
1552581,2020-02-09,Monaco,notebook,12,4.99
1552292,2020-02-09,Japan,notebook,14,4.99
1552195,2020-02-09,Montserrat,charging cable,6,11.95
1553033,2020-02-09,South Sudan,pencil,7,0.99
1553139,2020-02-09,Lao People's Democratic Republic,wireless mouse,9,25.99
1552675,2020-02-10,Grenada,pencil,8,0.99
1552371,2020-02-10,Portugal,wireless mouse,14,25.99
1552759,2020-02-10,Mauritania,laptop,8,900.0
1553053,2020-02-10,Yemen,notebook,15,4.99
1551898,2020-02-10,Philippines,laptop,4,900.0
1552033,2020-02-10,Montenegro,eraser,12,0.49
1552157,2020-02-10,Israel,pencil,14,0.99
1552029,2020-02-10,Saint Lucia,notebook,5,4.99
1552050,2020-02-10,Bahrain,laptop,3,900.0
1552765,2020-02-10,Cabo Verde,charging cable,8,11.95
1552269,2020-02-10,Guyana,charging cable,5,11.95
1552484,2020-02-10,United Arab Emirates,AA batteries (4-pack),5,3.99
1552268,2020-02-10,Comoros,eraser,5,0.49
1552254,2020-02-10,Bangladesh,notebook,4,4.99
1552692,2020-02-10,Croatia,laptop,10,900.0
1552684,2020-02-10,Côte d'Ivoire,headphones,3,99.99
1553060,2020-02-10,Eritrea,mouse pad,15,5.99
1552107,2020-02-10,Thailand,headphones,6,99.99
1553183,2020-02-10,Andorra,charging cable,11,11.95
1552775,2020-02-10,Sudan,laptop,4,900.0
1552559,2020-02-10,Slovenia,charging cable,12,11.95
1553112,2020-02-10,Svalbard and Jan Mayen,laptop,6,900.0
1553137,2020-02-10,Samoa,wireless mouse,6,25.99
1552595,2020-02-10,Finland,headphones,2,99.99
1552477,2020-02-10,Ecuador,headphones,4,99.99
1552602,2020-02-10,Lebanon,pencil,13,0.99
1552741,2020-02-10,Czechia,wireless mouse,6,25.99
1551950,2020-02-10,Holy See (Vatican City State),charging cable,3,11.95
1553193,2020-02-10,Turks and Caicos Islands,laptop,1,900.0
1552952,2020-02-10,,laptop,2,900.0
1552177,2020-02-10,Cayman Islands,ruler,9,3.99
1552058,2020-02-10,"Korea, Republic of",charging cable,14,11.95
1552519,2020-02-10,Cocos (Keeling) Islands,notebook,13,4.99
1552090,2020-02-10,Egypt,pencil,10,0.99
1552810,2020-02-10,Saint Lucia,laptop,3,900.0
1552338,2020-02-10,Saint Barthélemy,pencil,12,0.99
1552578,2020-02-10,Portugal,laptop,4,900.0
1552049,2020-02-10,Bahamas,mouse pad,7,5.99
1553077,2020-02-10,Pakistan,mouse pad,2,5.99
1552793,2020-02-10,Benin,mouse pad,2,5.99
1553121,2020-02-10,Vanuatu,pen,4,1.25
1552718,2020-02-10,Mozambique,notebook,13,4.99
1552719,2020-02-10,Chile,charging cable,3,11.95
1552568,2020-02-10,French Polynesia,wireless mouse,13,25.99
1552612,2020-02-10,United Arab Emirates,AA batteries (4-pack),12,3.99
1552170,2020-02-10,Estonia,laptop,7,900.0
1552261,2020-02-10,French Polynesia,eraser,3,0.49
1551937,2020-02-10,Malawi,headphones,12,99.99
1553189,2020-02-10,Guyana,notebook,6,4.99
1552856,2020-02-10,Nicaragua,pen,15,1.25
1552541,2020-02-10,Kyrgyzstan,charging cable,12,11.95
1553025,2020-02-11,Réunion,notebook,4,4.99
1552014,2020-02-11,Indonesia,ruler,1,3.99
1552673,2020-02-11,Burundi,wireless mouse,14,25.99
1552782,2020-02-11,"Venezuela, Bolivarian Republic of",mouse pad,15,5.99
1551897,2020-02-11,Suriname,laptop,7,900.0
1552580,2020-02-11,Australia,ruler,1,3.99
1552792,2020-02-11,French Guiana,laptop,7,900.0
1551875,2020-02-11,United Kingdom,notebook,10,4.99
1553225,2020-02-11,Grenada,headphones,3,99.99
1553222,2020-02-11,Russian Federation,notebook,4,4.99
1552414,2020-02-11,Italy,headphones,2,99.99
1552804,2020-02-11,Belarus,mouse pad,2,5.99
1551938,2020-02-11,Mongolia,wireless mouse,4,25.99
1552739,2020-02-11,Malawi,laptop,7,900.0
1552478,2020-02-11,Anguilla,AA batteries (4-pack),12,3.99
1552871,2020-02-11,Chile,AA batteries (4-pack),6,3.99
1553270,2020-02-11,Israel,pen,9,1.25
1552328,2020-02-11,Holy See (Vatican City State),pencil,9,0.99
1552026,2020-02-11,Panama,laptop,12,900.0
1552310,2020-02-11,Montenegro,laptop,12,900.0
1552305,2020-02-11,Denmark,wireless mouse,13,25.99
1552172,2020-02-11,Curaçao,pen,4,1.25
1551956,2020-02-11,Belize,pen,6,1.25
1553133,2020-02-11,Jordan,AA batteries (4-pack),9,3.99
1552171,2020-02-11,Kiribati,wireless mouse,4,25.99
1552771,2020-02-11,New Caledonia,headphones,8,99.99
1552756,2020-02-11,Liechtenstein,charging cable,8,11.95
1552714,2020-02-11,Cyprus,charging cable,6,11.95
1552286,2020-02-11,Australia,eraser,7,0.49
1553138,2020-02-11,Turkmenistan,pen,6,1.25
1553288,2020-02-11,Svalbard and Jan Mayen,laptop,13,900.0
1552622,2020-02-11,Guyana,notebook,6,4.99
1552894,2020-02-11,Switzerland,eraser,10,0.49
1552382,2020-02-11,Mauritania,laptop,13,900.0
1551979,2020-02-11,South Sudan,mouse pad,9,5.99
1552273,2020-02-11,Niue,charging cable,9,11.95
1553276,2020-02-12,Kazakhstan,laptop,2,900.0
1552872,2020-02-12,Puerto Rico,pencil,4,0.99
1551940,2020-02-12,Luxembourg,wireless mouse,11,25.99
1551942,2020-02-12,Bosnia and Herzegovina,charging cable,4,11.95
1551948,2020-02-12,Uzbekistan,laptop,3,900.0
1552634,2020-02-12,Macao,charging cable,5,11.95
1551871,2020-02-12,Norfolk Island,AA batteries (4-pack),14,3.99
1552584,2020-02-12,Gibraltar,laptop,12,900.0
1552072,2020-02-12,Gibraltar,AA batteries (4-pack),4,3.99
1551863,2020-02-12,Tonga,laptop,9,900.0
1552491,2020-02-12,Luxembourg,ruler,13,3.99
1552093,2020-02-12,United States,mouse pad,2,5.99
1553019,2020-02-12,"Moldova, Republic of",pencil,15,0.99
1552993,2020-02-12,"Tanzania, United Republic of",charging cable,3,11.95
1551965,2020-02-12,American Samoa,wireless mouse,4,25.99
1553217,2020-02-12,Guyana,mouse pad,13,5.99
1552488,2020-02-12,Namibia,AA batteries (4-pack),10,3.99
1553214,2020-02-12,Thailand,mouse pad,14,5.99
1552616,2020-02-12,Estonia,mouse pad,5,5.99
1552508,2020-02-12,Estonia,notebook,9,4.99
1551930,2020-02-12,Grenada,laptop,1,900.0
1553250,2020-02-12,Turks and Caicos Islands,charging cable,1,11.95
1553128,2020-02-12,United Arab Emirates,AA batteries (4-pack),10,3.99
1552281,2020-02-12,Malaysia,pencil,5,0.99
1552304,2020-02-12,South Sudan,wireless mouse,1,25.99
1553164,2020-02-12,"Venezuela, Bolivarian Republic of",wireless mouse,10,25.99
1552939,2020-02-12,Guadeloupe,headphones,4,99.99
1552402,2020-02-12,Myanmar,charging cable,7,11.95
1553255,2020-02-12,South Africa,eraser,12,0.49
1552150,2020-02-12,Malawi,laptop,3,900.0
1552346,2020-02-12,Honduras,charging cable,7,11.95
1552300,2020-02-12,"Micronesia, Federated States of",AA batteries (4-pack),4,3.99
1551980,2020-02-12,Guam,AA batteries (4-pack),14,3.99
1552018,2020-02-12,Kenya,charging cable,14,11.95
1551985,2020-02-12,Lithuania,eraser,8,0.49
1553244,2020-02-12,Panama,charging cable,3,11.95
1552919,2020-02-12,Czechia,notebook,14,4.99
1552290,2020-02-12,Liechtenstein,eraser,9,0.49
1552216,2020-02-12,Finland,mouse pad,4,5.99
1552838,2020-02-12,Bouvet Island,laptop,1,900.0
1553129,2020-02-12,French Polynesia,wireless mouse,2,25.99
1553301,2020-02-12,Mali,charging cable,13,11.95
1552124,2020-02-12,Chile,notebook,4,4.99
1552847,2020-02-12,Egypt,headphones,14,99.99
1552226,2020-02-12,Haiti,laptop,2,900.0
1553157,2020-02-12,Russian Federation,notebook,6,4.99
1552670,2020-02-12,Saint Lucia,wireless mouse,15,25.99
1552230,2020-02-12,Ukraine,charging cable,4,11.95
1552747,2020-02-12,Guyana,headphones,5,99.99
1552816,2020-02-12,Samoa,mouse pad,7,5.99
1552841,2020-02-12,Anguilla,laptop,10,900.0
1552920,2020-02-12,Nicaragua,pencil,2,0.99
1552921,2020-02-12,South Georgia and the South Sandwich Islands,wireless mouse,2,25.99
1552220,2020-02-12,Senegal,notebook,12,4.99
1551993,2020-02-12,Kiribati,notebook,11,4.99
1552333,2020-02-12,Costa Rica,ruler,1,3.99
1553230,2020-02-13,"Tanzania, United Republic of",pen,11,1.25
1552176,2020-02-13,Cameroon,wireless mouse,4,25.99
1552312,2020-02-13,Germany,wireless mouse,2,25.99
1552089,2020-02-13,Yemen,eraser,3,0.49
1552194,2020-02-13,Uruguay,eraser,8,0.49
1552501,2020-02-13,Bulgaria,charging cable,6,11.95
1553291,2020-02-13,Chad,notebook,6,4.99
1553127,2020-02-13,Saint Kitts and Nevis,laptop,4,900.0
1552604,2020-02-13,Djibouti,laptop,13,900.0
1553035,2020-02-13,Andorra,wireless mouse,3,25.99
1551991,2020-02-13,Belgium,wireless mouse,12,25.99
1553213,2020-02-13,Benin,laptop,6,900.0
1553273,2020-02-13,Guinea-Bissau,mouse pad,1,5.99
1552729,2020-02-13,Falkland Islands (Malvinas),mouse pad,8,5.99
1552708,2020-02-13,Bulgaria,mouse pad,1,5.99
1552553,2020-02-13,Latvia,mouse pad,5,5.99
1552435,2020-02-13,French Guiana,laptop,7,900.0
1553190,2020-02-13,Haiti,headphones,9,99.99
1553247,2020-02-13,United States,laptop,12,900.0
1553155,2020-02-13,Egypt,mouse pad,9,5.99
1553070,2020-02-13,Bulgaria,mouse pad,4,5.99
1552572,2020-02-13,Northern Mariana Islands,notebook,11,4.99
1553024,2020-02-13,Slovakia,laptop,3,900.0
1552141,2020-02-13,Austria,pencil,10,0.99
1553256,2020-02-13,China,headphones,14,99.99
1553150,2020-02-13,Faroe Islands,mouse pad,5,5.99
1553278,2020-02-13,Saint Martin (French part),mouse pad,13,5.99
1553145,2020-02-13,Costa Rica,laptop,10,900.0
1552008,2020-02-13,Congo,notebook,9,4.99
1552696,2020-02-13,Réunion,notebook,13,4.99
1552805,2020-02-13,Belarus,wireless mouse,5,25.99
1552743,2020-02-13,Yemen,wireless mouse,7,25.99
1552928,2020-02-14,Kiribati,wireless mouse,5,25.99
1552193,2020-02-14,Faroe Islands,laptop,14,900.0
1552555,2020-02-14,Germany,wireless mouse,10,25.99
1553246,2020-02-14,Benin,mouse pad,2,5.99
1553223,2020-02-14,Malawi,laptop,10,900.0
1551867,2020-02-14,Syrian Arab Republic,charging cable,7,11.95
1552244,2020-02-14,Sierra Leone,pencil,6,0.99
1552052,2020-02-14,Heard Island and McDonald Islands,mouse pad,14,5.99
1552020,2020-02-14,"Virgin Islands, British",laptop,8,900.0
1552809,2020-02-14,Albania,pencil,8,0.99
1552770,2020-02-14,"Korea, Democratic People's Republic of",wireless mouse,7,25.99
1553269,2020-02-14,Zambia,notebook,14,4.99
1552969,2020-02-14,Norway,notebook,7,4.99
1552161,2020-02-14,Suriname,laptop,7,900.0
1553199,2020-02-14,South Georgia and the South Sandwich Islands,notebook,2,4.99
1553055,2020-02-14,,laptop,14,900.0
1552370,2020-02-14,,wireless mouse,11,25.99
1551974,2020-02-14,Guinea-Bissau,notebook,6,4.99
1552374,2020-02-14,Estonia,headphones,15,99.99
1552323,2020-02-14,Mexico,ruler,3,3.99
1553091,2020-02-14,Antigua and Barbuda,wireless mouse,10,25.99
1552707,2020-02-14,Netherlands,mouse pad,2,5.99
1552833,2020-02-14,Gabon,AA batteries (4-pack),14,3.99
1552392,2020-02-14,Liberia,wireless mouse,7,25.99
1552683,2020-02-14,Curaçao,notebook,15,4.99
1552907,2020-02-14,Seychelles,headphones,11,99.99
1552403,2020-02-14,Ethiopia,laptop,11,900.0
1552224,2020-02-14,Malta,mouse pad,12,5.99
1552639,2020-02-14,Wallis and Futuna,eraser,15,0.49
1553096,2020-02-14,Curaçao,mouse pad,4,5.99
1553185,2020-02-14,Namibia,notebook,7,4.99
1552499,2020-02-14,Armenia,charging cable,3,11.95
1552128,2020-02-14,Malawi,notebook,11,4.99
1552518,2020-02-14,Russian Federation,mouse pad,3,5.99
1552660,2020-02-14,Kyrgyzstan,wireless mouse,6,25.99
1552337,2020-02-14,Saint Kitts and Nevis,pencil,6,0.99
1552174,2020-02-14,Cocos (Keeling) Islands,laptop,9,900.0
1551982,2020-02-14,Brazil,AA batteries (4-pack),13,3.99
1553009,2020-02-14,Armenia,notebook,15,4.99
1553048,2020-02-14,Timor-Leste,laptop,9,900.0
1553175,2020-02-14,Jordan,mouse pad,8,5.99
1552354,2020-02-14,United States Minor Outlying Islands,pencil,15,0.99
1553264,2020-02-14,Zimbabwe,AA batteries (4-pack),15,3.99
1552860,2020-02-14,Romania,eraser,3,0.49
1553197,2020-02-14,Norfolk Island,laptop,5,900.0
1552652,2020-02-15,Guadeloupe,mouse pad,3,5.99
1551925,2020-02-15,Cocos (Keeling) Islands,pencil,4,0.99
1551874,2020-02-15,Montenegro,charging cable,6,11.95
1552840,2020-02-15,Malta,pencil,11,0.99
1551895,2020-02-15,Falkland Islands (Malvinas),pencil,2,0.99
1552643,2020-02-15,Bouvet Island,wireless mouse,14,25.99
1552950,2020-02-15,Colombia,mouse pad,5,5.99
1552773,2020-02-15,Saint Kitts and Nevis,wireless mouse,10,25.99
1553296,2020-02-15,Mayotte,eraser,7,0.49
1552911,2020-02-15,Jersey,pen,13,1.25
1552766,2020-02-15,Tonga,charging cable,15,11.95
1551913,2020-02-15,Saint Vincent and the Grenadines,laptop,3,900.0
1551901,2020-02-15,Bahamas,notebook,3,4.99
1552762,2020-02-15,Armenia,laptop,7,900.0
1551866,2020-02-15,Japan,eraser,9,0.49
1552722,2020-02-15,Guadeloupe,AA batteries (4-pack),2,3.99
1552728,2020-02-15,Liberia,wireless mouse,3,25.99
1552818,2020-02-15,Montenegro,wireless mouse,11,25.99
1552730,2020-02-15,South Africa,headphones,5,99.99
1552734,2020-02-15,Togo,mouse pad,14,5.99
1551926,2020-02-15,Holy See (Vatican City State),wireless mouse,3,25.99
1552849,2020-02-15,Luxembourg,laptop,2,900.0
1552057,2020-02-15,Eswatini,charging cable,5,11.95
1553251,2020-02-15,Lao People's Democratic Republic,eraser,11,0.49
1552209,2020-02-15,Bulgaria,mouse pad,12,5.99
1552214,2020-02-15,Malaysia,laptop,4,900.0
1552481,2020-02-15,Puerto Rico,laptop,8,900.0
1553232,2020-02-15,Cameroon,notebook,1,4.99
1553262,2020-02-15,Norfolk Island,laptop,6,900.0
1552112,2020-02-15,Libya,mouse pad,8,5.99
1552489,2020-02-15,Gibraltar,wireless mouse,6,25.99
1551963,2020-02-15,Lithuania,notebook,7,4.99
1553141,2020-02-15,Malaysia,pencil,13,0.99
1552038,2020-02-15,Saint Martin (French part),mouse pad,11,5.99
1552277,2020-02-15,Saint Vincent and the Grenadines,wireless mouse,11,25.99
1552496,2020-02-15,French Southern Territories,notebook,9,4.99
1552274,2020-02-15,Botswana,charging cable,1,11.95
1553051,2020-02-15,"Micronesia, Federated States of",AA batteries (4-pack),5,3.99
1552424,2020-02-15,"Bolivia, Plurinational State of",pen,4,1.25
1552211,2020-02-15,San Marino,mouse pad,4,5.99
1552145,2020-02-15,Mexico,pen,11,1.25
1552399,2020-02-15,Mongolia,laptop,9,900.0
1552006,2020-02-15,Panama,ruler,11,3.99
1552552,2020-02-15,Timor-Leste,wireless mouse,15,25.99
1553248,2020-02-15,Albania,pencil,6,0.99
1552223,2020-02-15,Denmark,AA batteries (4-pack),3,3.99
1552078,2020-02-15,Isle of Man,notebook,12,4.99
1552221,2020-02-15,New Caledonia,laptop,2,900.0
1552076,2020-02-15,Armenia,wireless mouse,9,25.99
1552079,2020-02-15,Gabon,wireless mouse,14,25.99
